index,year,primary deficit,debt,MPC,consumption,assets,assets_chg,debt_chg,foreign_capital,income,savings_rate
45,2071.0,-0.012926742696082726,2.315472240287464,0.25,1.4642029142924746,2.9211319399281415,-0.5788680600718585,2.315472240287464,0.5788680600718585,1.4908572387650583,0.01787852235581093
46,2072.0,-0.0139596673793429,2.325598952868446,0.25,1.4639446831216596,2.9186002617828954,-0.5813997382171046,2.325598952868446,0.5813997382171046,1.4908066052021534,0.01801838144985364
47,2073.0,-0.01489850387363284,2.3348032322242305,0.25,1.463709973998087,2.91629919194395,-0.58370080805605,2.3348032322242305,0.58370080805605,1.4907605838053744,0.018145509145564405
48,2074.0,-0.015751822588244885,2.343169101975329,0.25,1.4634966443194342,2.9142077245061757,-0.5857922754938243,2.343169101975329,0.5857922754938247,1.490718754456619,0.0182610637021921
49,2075.0,-0.01652741326152593,2.3507729321055355,0.25,1.4633027466511137,2.912306766973624,-0.5876932330263762,2.3507729321055355,0.5876932330263767,1.490680735305968,0.018366098123106658
50,2076.0,-0.017232356071498207,2.3576841361248713,0.25,1.4631265109486207,2.91057896596879,-0.58942103403121,2.3576841361248713,0.5894210340312096,1.4906461792858712,0.01846156970021849
51,2077.0,-0.017873086269076972,2.3639658047285845,0.25,1.462966328399226,2.9090085488178623,-0.5909914511821377,2.3639658047285845,0.5909914511821377,1.4906147709428526,0.018548348696516788
52,2078.0,-0.018455452923905987,2.369675281736712,0.25,1.4628207367355188,2.9075811795658306,-0.5924188204341694,2.369675281736712,0.5924188204341689,1.490586223557812,0.01862722624392772
53,2079.0,-0.018984772319087212,2.3748646875718222,0.25,1.4626884068867234,2.9062838281070538,-0.5937161718929462,2.3748646875718222,0.5937161718929467,1.4905602765286365,0.01869892152689315
54,2080.0,-0.019465876482232126,2.379581395053635,0.25,1.4625681308459373,2.9051046512366008,-0.5948953487633992,2.379581395053635,0.5948953487633997,1.4905366929912274,0.018764088315841747
55,2081.0,-0.01990315729586285,2.3838684618539365,0.25,1.4624588106425296,2.9040328845365253,-0.5959671154634747,2.3838684618539365,0.5959671154634751,1.4905152576572258,0.018823320909035858
56,2082.0,-0.020300606589836123,2.387765023559557,0.25,1.4623594483190363,2.9030587441101203,-0.5969412558898797,2.387765023559557,0.5969412558898792,1.4904957748486978,0.018877159536072906
57,2083.0,-0.020661852581784105,2.3913066509315954,0.25,1.4622691368210492,2.9021733372671106,-0.5978266627328894,2.3913066509315954,0.5978266627328894,1.4904780667118376,0.018926095271579846
58,2084.0,-0.020990192998227915,2.3945256746222205,0.25,1.4621870517169382,2.901368581344455,-0.598631418655545,2.3945256746222205,0.598631418655545,1.4904619715933844,0.018970574503299028
59,2085.0,-0.021288625178718427,2.397451480313304,0.25,1.4621124436718156,2.9006371299216847,-0.5993628700783153,2.397451480313304,0.5993628700783153,1.490447342564929,0.01901100299481328
60,2086.0,-0.021559873437817723,2.40011077697114,0.25,1.4620446316070408,2.8999723057572258,-0.6000276942427742,2.40011077697114,0.6000276942427742,1.4904340460816399,0.01904774957955035
61,2087.0,-0.021806413934702035,2.4025278406660844,0.25,1.4619829964828197,2.8993680398334902,-0.6006319601665098,2.4025278406660844,0.6006319601665098,1.4904219607631652,0.01908114951941762
62,2088.0,-0.022030497277414705,2.4047247361828754,0.25,1.4619269756471416,2.898818815954292,-0.601181184045708,2.4047247361828754,0.601181184045708,1.4904109762855813,0.01911150755842381
63,2089.0,-0.022234169068117905,2.4067215184446713,0.25,1.4618760576994658,2.898319620388843,-0.6016803796111572,2.4067215184446713,0.6016803796111567,1.4904009923742723,0.019139100698909894
64,2090.0,-0.022419288576895666,2.4085364155895514,0.25,1.4618297778222713,2.897865896102623,-0.6021341038973769,2.4085364155895514,0.6021341038973773,1.4903919178885479,0.019164180725524064
